,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
4155,1.0,7.6,1.9,3.2,18.75,4.7,3.2,1.93,10.0014,3.1,5.0,9.3,6.0220958787675105,7
4156,1.0,6.2,3.5,2.9,7.3,4.3999999999999995,5.6,2.44,9.956,3.36,5.5,10.0,5.5021702500082466,6
4157,1.0,6.4,3.4000000000000004,2.3000000000000003,6.3,3.9,3.7,1.43,9.943999999999999,3.19,6.5,10.0,5.5081262938782505,6
4161,1.0,8.5,2.4,4.699999999999999,15.2,5.7,4.0,2.34,10.004999999999999,3.02,6.6000000000000005,9.0,5.8383821679963495,5
4166,1.0,6.8,3.9000000000000004,3.5,11.6,4.3999999999999995,5.7,2.2,9.977500000000001,3.07,5.300000000000001,9.3,5.3052117841208615,5
4176,1.0,6.1,2.8000000000000003,2.5,6.9,5.59999999999999,4.4,2.01,9.955,3.19,4.0,9.1,5.313660882756958,6
4178,1.0,7.5,3.8,2.9,12.7,5.0,2.5,2.09,9.986,3.25,5.8999999999999995,9.3,5.4027879608557585,6
4179,1.0,6.4,2.4,2.8000000000000003,11.5,5.0,3.4,1.63,9.969,3.31,4.5,9.5,5.6543982034909845,5
4187,1.0,7.1,2.3000000000000003,3.5,16.5,4.0,6.0,1.71,9.99,3.16,5.8999999999999995,9.1,5.7003801653997535,6
4188,1.0,6.2,2.0,2.5,15.0,5.5,0.8,1.2,9.9767,3.19,5.300000000000001,9.6,5.916920726731928,6
4189,1.0,7.1,3.4000000000000004,1.5,1.2,5.3,6.1,1.83,9.936,3.09,4.3,9.2,5.0778972428566425,5
4192,1.0,6.6,3.5,2.9,14.4,4.3999999999999995,5.4,1.77,9.991,3.17,5.8,8.9,5.319267139821492,6
4194,1.0,7.1,2.8000000000000003,1.9,7.8,4.0,4.8,1.84,9.957899999999999,3.16,5.0,9.4,5.513773508118111,5
4195,1.0,6.2,3.5,2.5,18.4,5.1,2.8,1.82,9.9946,3.13,6.2,9.3,5.542508433121659,6
4196,1.0,6.8,2.6,2.2,4.8,4.09999999999999,11.0,1.98,9.9437,3.29,6.7,10.6,5.843068902601508,5
4198,1.0,7.5,1.7000000000000002,7.1,11.8,3.8,5.2,1.48,9.9801,3.03,4.6000000000000005,8.9,5.710270608008293,5
4202,1.0,7.3,4.0,2.4,6.7,5.79999999999999,4.1,1.66,9.95,3.2,4.1,9.9,5.230761423500012,6
4216,1.0,7.8,2.6,7.4,7.5,4.3999999999999995,5.9,1.6,9.96,3.22,6.4,10.0,5.724236581604283,6
4220,1.0,7.7,4.2,3.1,9.2,4.8,2.2,2.21,9.969,3.06,6.1,9.2,5.208361991305498,6
4222,1.0,7.2,2.3000000000000003,1.9,13.7,5.2,4.7,1.97,9.9865,3.12,5.300000000000001,9.0,5.682281294757267,5
4223,1.0,6.8,2.1,2.7,18.15,4.2,4.1,1.46,10.001,3.3,3.5999999999999996,8.7,5.609644491371496,5
4229,1.0,4.9,2.3499999999999996,2.7,11.75,3.0,3.4,1.18,9.953999999999999,3.07,5.0,9.4,5.618853854120225,6
4231,1.0,6.3,2.0,1.7999999999999998,10.6,4.5,5.7,1.59,9.9666,3.09,5.4,9.2,5.69892495373804,5
4236,1.0,6.4,2.8000000000000003,1.9,5.4,4.2,6.7,1.81,9.9435,3.31,3.5,10.2,5.61530961626597,6
4246,1.0,7.9,2.6,3.3000000000000003,10.3,3.9,7.3,2.12,9.969,2.93,4.9,9.5,5.695837213124486,6
4248,1.0,6.4,3.0,3.8,7.8,4.6,3.5,1.92,9.955,3.1,3.7,9.0,5.248756004451765,5
4249,1.0,6.4,3.3000000000000003,4.4,8.9,5.5,5.2,1.64,9.9488,3.1,4.8,9.6,5.285187788345642,5
4253,1.0,6.8,2.6,2.4,1.9,4.3,7.0,1.54,9.9273,3.18,5.2,10.5,5.729345439405013,5
4254,1.0,6.8,3.0,2.3000000000000003,4.6,6.1,5.05,2.385,9.958,3.32,6.0,9.5,5.4700135723537935,5
4256,1.0,6.4,2.9,1.7999999999999998,15.0,4.0,2.1,1.16,9.973600000000001,3.14,5.0,9.2,5.500750273836993,5
4257,1.0,7.5,2.7,7.9,11.95,4.0,5.1,1.59,9.9839,2.98,4.4,8.7,5.38015740937994,5
4261,1.0,6.7,2.5,2.6,1.55,4.09999999999999,11.85,2.16,9.949,3.55,6.3,9.4,5.359326535827213,3
4265,1.0,6.0,3.2,4.6000000000000005,1.5,5.0,5.6,1.89,9.9308,3.24,4.9,9.6,5.206503191142535,5
4268,1.0,6.5,3.5,2.8000000000000003,12.4,5.1,8.6,2.13,9.962,3.16,5.1,9.9,5.415952185266942,6
4270,1.0,7.3,2.6,5.300000000000001,12.7,4.7,6.05,1.56,9.984,3.06,4.5,9.1,5.540191723442289,6
4273,1.0,6.8,2.7,3.0,13.0,4.7,6.9,1.6,9.9705,3.16,5.0,9.6,5.59602474870939,6
4275,1.0,5.9,2.6,2.7,18.2,4.8,5.2,1.68,9.993,3.35,4.4,9.4,5.667781105798671,5
4276,1.0,7.3,4.1,2.4,6.8,5.7,4.1,1.63,9.949,3.2,4.1,9.9,5.193707348038148,6
4280,1.0,6.6,4.2,1.3,12.8,4.3999999999999995,2.6,1.58,9.9772,3.24,4.699999999999999,9.0,5.075860821917337,5
4285,1.0,5.2,2.2,4.6000000000000005,6.2,6.6000000000000005,4.1,1.87,9.9362,3.19,4.2,9.7333333333,5.5351960863603376,5
4292,1.0,6.0,2.6,2.4,1.3,5.3,6.6,1.5,9.924,3.21,6.2,10.4,5.663110415006342,6
4297,1.0,7.5,4.2,1.9,6.9,4.09999999999999,6.2,1.5,9.9508,3.23,3.7,10.0,5.202903313807004,6
4298,1.0,6.4,2.4,5.0,11.6,4.7,6.0,2.11,9.966000000000001,3.18,5.699999999999999,9.3,5.566517530166326,5
4303,1.0,7.2,4.6000000000000005,6.5,10.4,5.0,7.6,1.92,9.976,3.16,4.2,8.7,4.690658900616021,5
4305,1.0,6.0,4.5,4.2,1.1,5.1,6.1,1.97,9.932,3.02,4.0,9.0,4.6498963740054196,5
4311,1.0,5.6,2.55,5.699999999999999,10.7,5.59999999999999,6.6,1.71,9.9464,3.25,6.1,10.4,5.7328830600256655,7
4315,1.0,6.7,2.6,4.9,8.1,5.2,4.8,1.97,9.9558,3.19,4.8,9.5,5.511939737232875,5
4321,1.0,6.8,2.8000000000000003,4.0,22.0,4.8,4.8,1.67,10.009999999999998,2.93,5.0,8.7,5.562385131617998,5
4329,1.0,6.4,2.0,1.5,6.6,4.6,2.6,1.13,9.9408,2.99,5.8,9.9,5.87125224398433,6
4335,1.0,6.3,2.7,2.5,5.8,3.8,5.2,1.55,9.95,3.28,3.8,9.4,5.4049677822271835,6
4339,1.0,6.3,2.8000000000000003,4.699999999999999,11.2,4.0,6.1,1.83,9.959200000000001,3.12,5.1,9.5,5.488721127540965,6
4341,1.0,6.4,2.7,4.9,7.3,4.6,5.3,2.06,9.956,3.24,4.3,9.2,5.357831693534041,6
4350,1.0,6.0,1.7000000000000002,2.1,6.0,5.0,2.6,1.34,9.939,3.08,5.4,9.8,5.864431651980523,6
4351,1.0,7.2,2.0,6.1,16.2,4.3,1.4,1.03,9.987,3.06,3.5999999999999996,9.2,5.7868052767697025,6
4354,1.0,6.0,2.9,2.0,12.6,4.5,4.5,1.87,9.972,3.33,4.2,9.5,5.535782785783556,5
4357,1.0,6.8,1.7999999999999998,2.8000000000000003,8.7,4.7,5.2,2.42,9.952,3.22,5.300000000000001,10.5,6.171416924237084,6
4373,1.0,6.4,2.6,4.9,6.4,3.6999999999999997,3.7,1.61,9.953999999999999,3.38,5.300000000000001,9.7,5.594505771966638,6
4377,1.0,6.6,2.4,2.2,12.3,5.1,3.5,1.46,9.9676,3.1,6.7,9.4,5.700312151967588,5
4380,1.0,7.8,3.0,2.9,16.85,5.4,2.3,1.35,9.998000000000001,3.16,3.8,9.0,5.49667200056234,6
4381,1.0,6.5,2.8000000000000003,2.8000000000000003,8.5,4.7,5.4,2.1,9.962,3.09,5.4,8.9,5.344912944735188,4
4382,1.0,7.0,2.7,3.5999999999999996,20.7,4.5,4.5,1.7,10.009999999999998,3.0,4.5,8.8,5.631517248924338,6
4385,1.0,6.8,2.8000000000000003,2.9,11.9,5.2,5.1,1.49,9.9544,3.02,5.8,10.4,5.841567057910055,6
4387,1.0,6.1,3.7,4.6000000000000005,12.0,4.2,6.1,2.1,9.97,3.17,5.8999999999999995,9.7,5.4211498237360605,6
4389,1.0,8.4,4.0,7.0,13.1,4.2,2.9,1.97,9.98,3.06,6.4,9.7,5.466612409333825,5
4390,1.0,6.9,3.8,2.9,13.65,4.8,5.2,1.89,9.978399999999999,3.0,6.0,9.5,5.429145891396256,6
4395,1.0,7.2,2.5,2.8000000000000003,14.4,5.5,5.5,2.05,9.986,3.12,3.8,9.0,5.546817601116602,7
4396,1.0,7.2,2.5,1.9,8.0,4.3999999999999995,5.1,1.72,9.963999999999999,3.16,4.4,9.2,5.529395399151751,5
4397,1.0,7.2,2.4,2.7,11.4,3.4000000000000004,4.0,1.74,9.9773,3.2,4.4,9.0,5.589811926825833,5
4400,1.0,7.3,3.7,1.6,14.9,4.8,5.9,2.4,9.9902,3.13,4.5,8.9,5.260475597554908,5
4401,1.0,6.9,3.2,2.6,8.3,5.3,3.2,1.8,9.965,3.25,5.1,9.2,5.337589573907583,6
4403,1.0,6.6,2.8000000000000003,4.1,7.0,4.6,5.9,1.94,9.9558,3.14,4.8,9.4,5.444514708717908,5
4406,1.0,7.3,2.5,3.5999999999999996,13.1,5.0,3.5,2.0,9.986,3.04,4.6000000000000005,8.9,5.601586034746408,7
