Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
1.0,6.3,2.4,3.7,1.8,3.1,0.6,0.61,9.897,3.3,3.4000000000000004,12.2
1.0,8.1,2.9,4.9,7.1,4.2,2.2,1.24,9.943999999999999,3.14,4.1,10.8
1.0,8.0,2.9,4.9,11.7,3.5000000000000004,4.0,1.31,9.958,3.14,3.4000000000000004,10.8
1.0,6.8,2.0,2.5,6.2,5.2,2.2,1.06,9.935,3.09,5.4,10.8
1.0,9.2,2.7,3.4000000000000004,10.5,4.3,4.9,2.28,9.974,3.04,4.1,10.4
1.0,7.7,1.6,4.1,1.7,4.8,6.0,1.73,9.932,3.24,6.6000000000000005,11.2
1.0,6.6,2.3000000000000003,3.2,1.7,2.4,2.6,1.02,9.9084,3.29,6.0,11.8
1.0,7.7,4.9,10.0,19.6,3.0,2.8,1.35,9.972999999999999,3.24,4.0,12.0
1.0,6.8,6.7,3.0,13.0,28.999999999999996,2.2,1.93,9.984,3.08,6.7,9.0
1.0,7.6,4.45,4.4,14.5,4.5,6.8,2.12,9.986,3.48,3.5999999999999996,10.0
1.0,7.6,2.0,3.1,1.4,4.7,4.1,1.42,9.934,3.43,5.300000000000001,10.1
1.0,5.7,2.8000000000000003,3.0,3.9,2.6,3.6,1.05,9.8963,3.26,5.8,12.75
1.0,6.4,2.4,2.6,8.2,5.4,4.7,1.82,9.953800000000001,3.12,5.0,9.5
1.0,5.8,2.8000000000000003,3.0,3.9,2.6,3.6,1.05,9.8963,3.26,5.8,12.75
1.0,7.9,3.1,2.2,13.3,4.8,4.6,2.12,9.9942,3.47,5.8999999999999995,10.0
1.0,6.1,1.7999999999999998,3.8,2.3,3.3000000000000003,2.8,1.11,9.8962,3.16,4.9,12.4
1.0,6.5,3.15,2.0,6.6,4.09999999999999,0.9,1.26,9.9494,2.94,5.1,8.8
1.0,6.0,6.15,0.4,0.8,3.2,0.8,0.5,9.9036,3.14,4.0,11.0
1.0,7.3,2.05,3.1,1.7,6.0,3.4,1.1,9.963,3.72,6.8999999999999995,10.5
1.0,5.8,3.5999999999999996,3.8,0.9,3.6999999999999997,0.3,0.75,9.904,3.28,3.4000000000000004,11.4
1.0,6.2,3.3000000000000003,2.9,1.3,4.2,2.6,1.38,9.956,3.77,6.4,9.5
1.0,8.2,3.0,4.4,12.4,4.3,5.2,1.54,9.9452,3.04,3.3000000000000003,12.0
1.0,6.1,2.5,2.8000000000000003,10.0,5.5,5.6,1.31,9.94,3.22,3.5,10.9
1.0,6.5,2.8000000000000003,3.5,15.4,4.2,5.5,1.95,9.978,3.23,5.0,9.6
1.0,7.4,2.7,4.8,1.1,4.7,1.7,1.32,9.914,3.19,4.9,11.6
1.0,7.0,2.2,2.8000000000000003,1.5,3.6999999999999997,2.9,1.15,9.927,3.11,5.5,10.5
1.0,7.4,2.5,2.8000000000000003,7.25,2.79999999999999,1.4,0.78,9.9238,2.94,3.7,11.5
1.0,6.9,4.0,1.7000000000000002,12.9,3.3000000000000003,5.9,1.86,9.9754,3.08,4.9,9.4
1.0,7.5,2.7,3.1,5.8,5.7,13.1,3.13,9.946,3.18,5.8999999999999995,10.5
1.0,6.6,2.5,4.2,11.3,4.9,7.7,2.31,9.966000000000001,3.24,5.2,9.5
1.0,7.4,3.0,2.2,1.4,4.6,1.6,1.35,9.928,3.08,7.7,10.4
1.0,7.9,1.9,2.6,2.1,3.9,0.8,1.43,9.942,3.05,7.4,9.8
1.0,7.4,2.7,2.6,11.8,5.3,5.5,1.73,9.9699,3.11,6.0,9.8
1.0,7.3,2.8000000000000003,5.4,12.9,4.9,6.2,1.625,9.984,3.06,4.5,9.1
1.0,7.6,3.2,5.8,16.75,5.0,4.3,1.63,9.999,3.15,5.4,9.2
1.0,7.2,1.4000000000000001,3.2,1.1,2.1999999999999997,4.8,1.16,9.9218,3.04,6.7,10.0
1.0,6.2,2.8000000000000003,2.7,10.3,3.0,2.6,1.08,9.9388,3.2,3.5999999999999996,10.7
1.0,6.9,1.5,2.9,2.3,3.3000000000000003,1.4,0.82,9.9132,3.1,5.8,11.2
1.0,7.3,8.149999999999999,0.8999999999999999,11.4,4.3999999999999995,4.5,2.04,9.9713,3.15,4.6000000000000005,9.0
1.0,7.0,2.3000000000000003,3.3000000000000003,1.0,4.3,4.6,1.1,9.9118,3.04,6.5,10.8
1.0,8.3,2.0,3.5,0.9,5.0,1.2,0.74,9.92,3.13,3.8,10.5
1.0,6.7,3.3000000000000003,3.4000000000000004,7.5,3.5999999999999996,3.9,1.24,9.9123,2.99,3.2,12.4
1.0,7.6,3.9000000000000004,3.2,3.6,3.5000000000000004,2.2,0.93,9.9144,3.08,6.0,12.5
1.0,8.4,1.9,4.2,1.6,4.7,0.9,1.01,9.94,3.06,6.5,11.1
1.0,7.9,2.6,3.3000000000000003,10.3,3.9,7.3,2.12,9.969,2.93,4.9,9.5
1.0,5.8,3.2,2.0,2.6,2.7,1.7,1.23,9.8936,3.36,7.800000000000001,13.9
1.0,7.2,2.4,2.8000000000000003,1.9,3.2,3.0,0.92,9.914,3.1,3.9000000000000004,10.9
1.0,6.6,2.4,2.7,1.4,5.7,3.3,1.52,9.934,3.22,5.6000000000000005,9.5
1.0,6.8,1.7999999999999998,2.8000000000000003,9.8,3.9,2.9,1.13,9.9406,3.11,4.5,10.9
1.0,6.7,2.0,2.4,6.5,4.3999999999999995,2.8,1.0,9.934800000000001,3.12,3.3000000000000003,10.2
1.0,7.1,2.3000000000000003,3.9000000000000004,13.7,5.79999999999999,2.6,1.72,9.9755,2.9,4.6000000000000005,9.0
1.0,8.3,2.0,7.4,4.45,4.3999999999999995,3.3,1.3,9.924,3.25,4.2,12.2
1.0,6.7,4.0,2.2,8.8,5.2,2.4,1.13,9.9576,3.22,4.5,9.4
1.0,7.7,3.0,4.2,14.3,4.5,4.5,2.13,9.991,3.18,6.3,9.2
1.0,5.8,3.5999999999999996,2.6,3.3,3.8,4.0,1.53,9.911,3.34,5.5,11.3
1.0,6.2,2.8000000000000003,2.7,10.3,3.0,2.6,1.08,9.9388,3.2,3.5999999999999996,10.7
1.0,5.9,2.2,3.0,1.3,5.2,4.2,0.86,9.9069,3.31,4.699999999999999,11.55
1.0,6.0,2.8000000000000003,2.2,12.15,4.8,4.2,1.63,9.957,3.2,4.6000000000000005,10.1
1.0,6.2,2.0,2.5,15.0,5.5,0.8,1.2,9.9767,3.19,5.300000000000001,9.6
1.0,6.9,2.9,2.3000000000000003,8.6,5.59999999999999,5.6,2.15,9.967,3.17,4.4,8.8
1.0,6.6,2.6,2.2,18.15,5.0,2.3,1.39,9.990400000000001,3.06,5.0,9.2
1.0,4.7,4.55,1.7999999999999998,1.9,3.5999999999999996,3.3,1.06,9.874600000000001,3.21,8.299999999999999,14.0
1.0,7.6,5.2,4.9,14.0,3.4000000000000004,3.7,1.56,9.958,3.14,3.8,11.8
1.0,7.1,4.699999999999999,2.9,14.8,2.4,2.2,1.42,9.951799999999999,3.12,4.8,12.0
1.0,6.3,3.7,2.8000000000000003,6.3,3.4000000000000004,4.5,1.52,9.921,3.29,4.6000000000000005,11.6
1.0,6.6,3.0,2.5,8.0,3.5999999999999996,2.1,1.24,9.9362,3.06,3.8,10.8
1.0,5.8,2.2,3.0,1.1,4.7,3.6,1.31,9.92,3.26,4.5,10.4
1.0,8.0,4.5,3.5999999999999996,8.8,2.6,5.0,1.51,9.927,3.07,2.5,12.7
1.0,6.3,3.3000000000000003,2.7,1.2,4.6,3.4,1.75,9.934,3.37,5.4,9.4
1.0,6.3,3.5999999999999996,2.8000000000000003,2.5,3.5000000000000004,1.8,0.73,9.886800000000001,3.1,4.699999999999999,12.8
1.0,7.3,3.2,2.9,1.5,3.8,3.2,1.44,9.929599999999999,3.2,5.5,10.8
1.0,8.3,4.2,6.2,19.25,4.0,4.1,1.72,10.001999999999999,2.98,6.7,9.7
1.0,6.8,3.5999999999999996,3.2,1.6,3.9,1.0,1.24,9.948,3.3,6.7,9.6
1.0,6.8,2.2,2.4,4.9,9.2,3.0,1.23,9.951,3.03,4.6000000000000005,8.6
1.0,6.6,6.2,2.0,8.7,4.6,8.1,2.24,9.9605,3.17,4.4,9.3
1.0,10.3,1.7000000000000002,4.699999999999999,1.4,3.6999999999999997,0.5,0.33,9.939,2.89,2.8000000000000003,9.6
1.0,5.7,6.949999999999999,0.6,6.8,4.2,0.9,0.84,9.9432,3.44,4.4,10.2
1.0,6.6,1.9,2.5,1.2,5.2,3.4,1.81,9.9352,3.3,4.2,9.4
1.0,7.3,2.2,3.1,2.3,1.7999999999999998,4.5,0.8,9.8936,3.06,3.4000000000000004,12.9
1.0,6.6,2.6,3.5999999999999996,1.2,3.5000000000000004,4.3,1.26,9.9094,3.01,6.3,11.4
1.0,6.2,4.5,2.6,4.4,6.3,6.3,2.06,9.94,3.27,5.2,9.8
1.0,6.4,1.7000000000000002,3.4000000000000004,1.5,9.1,4.2,1.35,9.938,3.25,4.9,9.6
1.0,6.4,1.4000000000000001,3.1,1.2,3.4000000000000004,5.3,1.38,9.9084,3.38,3.5,11.5
1.0,6.0,2.7,3.1,5.0,4.3,5.4,1.7,9.924,3.28,5.2,11.0
1.0,6.0,2.6,2.9,3.1,4.09999999999999,3.7,1.44,9.8944,3.22,3.9000000000000004,12.8
1.0,6.0,2.6,3.2,3.5,2.79999999999999,2.9,1.13,9.911999999999999,3.4,7.1,12.3
1.0,6.9,5.4,2.6,12.7,4.9,5.9,1.95,9.9596,3.26,5.4,10.5
1.0,6.6,4.1,2.7,10.7,11.0,2.0,1.03,9.9672,3.08,4.1,9.0
1.0,7.2,2.0,2.2,1.6,4.3999999999999995,1.7,1.01,9.947099999999999,3.37,5.300000000000001,10.0
1.0,7.5,3.3000000000000003,3.2,11.1,3.5999999999999996,2.5,1.19,9.962,3.15,3.4000000000000004,10.5
1.0,7.6,2.5,3.4000000000000004,1.3,5.59999999999999,3.4,1.76,9.9434,3.1,5.1,9.5
1.0,5.9,2.1,2.3000000000000003,7.9,3.3000000000000003,2.2,1.3,9.943999999999999,3.38,5.8999999999999995,10.9
1.0,7.0,2.2,3.1,2.7,3.0,4.1,1.36,9.898,3.16,3.7,12.7
1.0,6.0,1.9,2.6,12.4,4.8,5.0,1.47,9.972,3.3,3.5999999999999996,8.9
1.0,6.3,3.0,3.4000000000000004,1.6,4.9,1.4,1.32,9.94,3.3,4.9,9.5
1.0,6.3,5.5,4.5,13.0,4.7,3.3,1.82,9.974,3.2,4.6000000000000005,9.2
1.0,7.4,1.9,3.0,12.8,5.3,4.85,2.29,9.986,3.14,4.9,9.1
1.0,7.0,2.9,3.7,1.6,3.5000000000000004,3.4,1.26,9.9058,3.26,4.699999999999999,12.3
1.0,7.6,1.6,4.4,1.4,4.3,2.5,1.09,9.932,3.11,7.5,10.3
1.0,7.0,1.5,2.8000000000000003,14.7,5.1,2.9,1.49,9.9792,2.96,3.9000000000000004,9.0
1.0,6.7,3.2,3.2,1.7,3.1,3.1,1.14,9.8946,3.12,3.5,12.5
1.0,6.2,4.5,7.3,7.2,9.9,4.7,2.02,9.9582,3.21,4.3,9.2
1.0,6.2,2.6,3.2,15.3,3.1,6.4,1.85,9.9835,3.31,6.1,9.4
1.0,7.1,2.6,3.4000000000000004,14.4,6.7,3.5,1.89,9.986,3.07,5.300000000000001,9.1
1.0,6.8,1.7999999999999998,2.8000000000000003,1.1,2.7,3.2,1.12,9.908900000000001,3.15,4.5,11.0
1.0,5.8,2.8000000000000003,2.7,2.6,5.4,3.0,1.56,9.914,3.53,4.2,12.4
1.0,6.8,4.3,2.6,5.2,4.3,4.0,1.76,9.9116,3.17,4.1,12.3
1.0,6.6,2.3000000000000003,2.6,1.3,4.5,1.6,1.28,9.934,3.36,6.0,10.0
1.0,7.2,2.6,4.0,6.3,4.7,5.2,1.72,9.9573,3.18,5.300000000000001,9.5
1.0,5.6,1.75,2.9,0.8,4.3,2.0,0.67,9.911200000000001,3.28,4.8,9.9
1.0,5.2,5.0,1.7999999999999998,2.0,3.5999999999999996,2.3,1.29,9.8949,3.36,7.7,13.4
1.0,5.4,3.75,4.0,3.3,5.4,2.9,1.47,9.9482,3.42,5.2,9.1
1.0,9.2,1.9,4.2,2.0,4.7,1.6,1.04,9.9517,3.09,6.6000000000000005,10.0
1.0,7.0,3.5,1.7000000000000002,1.1,4.9,0.7,1.19,9.9297,3.13,3.5999999999999996,9.7
1.0,6.6,3.5,2.6,2.7,4.5,1.9,1.29,9.895199999999999,3.24,4.8,13.0
1.0,6.6,2.5,4.1,7.4,4.3,2.9,1.51,9.946,3.15,6.0,10.2
1.0,5.4,2.9,3.8,1.2,2.89999999999999,3.1,1.32,9.8895,3.28,3.5999999999999996,12.4
1.0,5.8,2.9,3.3000000000000003,3.7,2.89999999999999,3.0,0.88,9.8994,3.25,4.2,12.3
1.0,7.1,2.6,3.2,14.45,7.3999999999999995,2.9,1.07,9.98,2.96,4.2,9.2
1.0,6.9,6.15,4.2,12.0,6.7,2.4,1.31,9.9727,3.19,3.4000000000000004,9.3
1.0,6.4,1.25,2.9,5.85,4.2,2.4,0.99,9.92,3.23,3.2,12.0
1.0,6.3,2.8000000000000003,2.9,6.8,5.1,4.0,1.43,9.9374,3.43,5.8999999999999995,11.0
1.0,6.3,2.4,2.9,13.7,3.5000000000000004,5.3,1.34,9.956700000000001,3.17,3.8,10.6
1.0,6.6,2.2,3.4000000000000004,11.6,5.0,5.9,1.4,9.9526,3.22,4.0,10.8
1.0,6.2,2.4,2.8000000000000003,12.2,4.9,5.4,1.33,9.952,3.19,3.7,10.7
1.0,7.6,2.0,2.6,4.8,3.3000000000000003,2.6,0.76,9.9076,2.98,4.9,12.3
1.0,6.3,3.2,3.5,11.1,3.9,2.9,1.98,9.984,3.36,5.0,9.4
1.0,7.4,2.0,3.5,6.1,2.5,1.0,0.4,9.9244,2.79,5.2,10.9
1.0,7.6,1.5,4.0,1.3,3.5999999999999996,2.4,1.12,9.932,3.14,7.6,10.0
1.0,8.0,3.5999999999999996,4.3,10.1,5.3,2.9,1.46,9.982,3.4,4.6000000000000005,9.5
1.0,8.3,2.0,7.4,4.45,4.3999999999999995,3.3,1.3,9.924,3.25,4.2,12.2
1.0,6.6,2.3000000000000003,3.0,14.9,5.1,3.3,1.18,9.9835,3.04,5.4,9.0
1.0,5.9,3.2,2.0,14.4,5.0,2.9,1.44,9.9666,3.24,4.1,10.3
1.0,6.6,2.1,3.0,9.9,4.09999999999999,6.4,1.74,9.95,3.07,5.0,10.1
1.0,7.3,2.8000000000000003,3.5999999999999996,12.7,4.0,3.8,1.4,9.98,3.3,7.9,9.6
1.0,7.6,1.4000000000000001,7.4,1.6,4.0,2.7,1.03,9.916,3.07,4.0,10.8
1.0,7.0,4.4,2.4,12.1,5.59999999999999,6.8,2.1,9.9718,3.05,5.0,9.5
1.0,7.1,4.2,2.0,2.8,3.8,2.8,1.09,9.8968,3.23,4.699999999999999,13.4
1.0,6.3,6.949999999999999,5.5,12.9,5.59999999999999,5.8,2.52,9.980599999999999,3.29,4.9,8.7
1.0,7.8,3.2,3.3000000000000003,10.4,3.1,4.7,1.94,9.9692,3.07,5.8,9.6
1.0,5.9,2.7,2.9,11.4,3.5999999999999996,3.1,1.15,9.949,3.35,4.8,10.5
1.0,6.1,3.5999999999999996,2.6,8.15,3.5000000000000004,1.4,0.88,9.9031,3.06,2.7,13.0
1.0,6.8,2.6,2.9,16.95,5.59999999999999,4.8,1.79,9.998000000000001,3.45,4.0,9.6
1.0,5.9,2.2,3.8,1.3,4.6,2.4,0.9,9.9232,3.2,4.699999999999999,10.0
1.0,6.3,2.0,5.8,1.4,20.4,1.5,0.97,9.931,3.16,4.3,10.0
1.0,7.3,2.5,3.5999999999999996,13.1,5.0,3.5,2.0,9.986,3.04,4.6000000000000005,8.9
1.0,7.5,2.1,2.9,1.5,4.6,3.5,1.07,9.9123,3.15,4.5,11.3
1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8
1.0,5.8,2.9,0.5,0.8,3.8,1.1,0.3,9.924,3.36,3.5,9.2
1.0,7.9,3.5,2.8000000000000003,12.9,3.2,1.3,0.63,9.932,2.99,4.3,13.0
1.0,7.2,2.9,5.300000000000001,18.15,4.7,5.9,1.82,9.991999999999999,3.09,5.2,9.6
1.0,6.0,3.3000000000000003,2.7,0.8,18.5,1.2,1.88,9.924,3.12,6.2,9.4
1.0,6.2,2.8000000000000003,5.699999999999999,1.0,4.3,5.0,0.92,9.900400000000001,3.17,3.5999999999999996,11.5
1.0,8.1,2.0,3.5999999999999996,9.7,4.3999999999999995,6.3,1.62,9.97,3.1,4.6000000000000005,10.0
1.0,5.6,3.9000000000000004,2.4,4.7,3.4000000000000004,2.7,0.77,9.906,3.28,3.5999999999999996,12.7
1.0,7.0,1.9,2.3000000000000003,5.7,12.3,2.7,1.04,9.953999999999999,3.04,5.4,9.4
1.0,6.8,2.4,3.8,8.3,4.5,5.0,1.85,9.9578,3.15,5.0,9.5
1.0,7.2,4.0,6.2,10.8,4.09999999999999,7.0,1.89,9.976,3.08,4.9,8.6
1.0,5.6,1.3,2.7,4.8,2.79999999999999,2.2,1.04,9.948,3.34,4.5,9.2
1.0,7.3,2.6,4.9,5.0,2.79999999999999,3.2,1.07,9.936,3.24,5.4,10.8
1.0,7.3,4.0,2.8000000000000003,6.5,3.6999999999999997,2.6,0.97,9.9148,3.16,5.8,12.6
1.0,3.8,3.1,0.2,11.1,3.5999999999999996,2.0,1.14,9.924800000000001,3.75,4.4,12.4
1.0,6.3,2.7,4.9,1.2,6.3,3.5,0.92,9.911,3.38,4.2,12.2
1.0,6.2,2.0,2.8000000000000003,1.1,3.9,2.4,0.78,9.899000000000001,3.36,4.699999999999999,12.1
1.0,6.5,2.5,3.2,9.9,4.5,4.1,1.28,9.9636,3.18,5.2,9.6
1.0,6.5,2.2,2.7,1.6,3.9,3.6,1.16,9.9178,3.38,5.699999999999999,11.0
1.0,7.2,4.0,2.4,8.5,5.5,4.5,1.51,9.9626,3.2,5.2,9.2
1.0,5.6,2.3000000000000003,2.5,8.0,4.3,3.1,1.01,9.9429,3.19,4.2,10.4
1.0,6.7,2.6,3.0,1.8,4.3,2.5,1.21,9.943999999999999,3.44,6.1,10.2
1.0,6.4,2.2,3.4000000000000004,1.8,5.7,2.9,1.04,9.959,3.81,5.699999999999999,10.3
1.0,6.8,1.5,3.2,8.8,5.79999999999999,2.4,1.1,9.972,3.4,4.0,8.8
1.0,6.9,3.1,3.4000000000000004,1.6,3.2,2.3,1.28,9.917,3.37,4.699999999999999,11.7
1.0,7.6,2.0,3.0,14.2,5.59999999999999,5.3,2.125,9.99,3.14,4.6000000000000005,8.9
1.0,7.4,2.2,2.6,8.8,2.7,2.3,1.12,9.931,2.98,4.1,11.4
1.0,6.8,2.3000000000000003,3.0,1.7,4.3,1.9,0.95,9.9207,3.17,4.6000000000000005,10.7
1.0,6.9,1.2,3.5999999999999996,2.2,3.6999999999999997,1.8,1.11,9.919,3.41,8.2,11.9
1.0,6.4,3.2,2.6,7.9,5.0,5.3,1.8,9.9514,3.14,5.0,9.6
1.0,8.9,3.0,3.5,4.6,3.2,3.2,1.48,9.9458,3.15,4.5,11.5
1.0,7.0,2.2,2.6,9.2,2.7,3.7,1.22,9.9228,3.06,3.4000000000000004,12.5
1.0,6.5,3.8,2.6,5.2,4.2,3.3,1.12,9.9067,3.06,5.0,12.3
1.0,5.8,1.7000000000000002,3.4000000000000004,1.8,4.5,9.6,1.7,9.9035,3.38,9.0,11.8
1.0,6.0,2.3000000000000003,1.5,9.7,4.8,10.1,2.07,9.9571,3.05,3.0,9.1
1.0,6.6,3.8,2.9,2.9,3.5000000000000004,1.5,1.01,9.8916,3.04,3.7,12.5
1.0,5.9,2.0,2.3000000000000003,1.5,3.6999999999999997,3.8,0.93,9.9021,3.36,4.9,12.0
1.0,8.0,4.0,3.3000000000000003,7.7,3.4000000000000004,2.7,0.98,9.935,3.18,4.1,12.2
1.0,9.2,1.6,4.9,2.0,4.3999999999999995,1.8,1.07,9.9514,3.1,5.300000000000001,10.2
1.0,6.9,2.8000000000000003,3.3000000000000003,1.2,3.9,1.6,0.98,9.904,3.07,3.9000000000000004,11.7
1.0,6.0,3.3000000000000003,2.0,1.8,3.1,4.9,1.59,9.919,3.41,5.300000000000001,11.0
1.0,7.2,2.7,4.6000000000000005,18.75,5.2,4.5,2.55,10.0,3.04,5.2,8.9
1.0,6.4,5.0,2.0,2.4,5.8999999999999995,1.9,1.12,9.9314,3.18,4.0,9.2
1.0,6.3,1.6,4.0,1.6,3.3000000000000003,5.9,1.48,9.914,3.44,5.300000000000001,11.4
1.0,6.0,3.2,3.0,1.9,3.3000000000000003,4.1,1.42,9.8912,3.29,4.2,12.8
1.0,7.1,4.699999999999999,2.9,14.8,2.4,2.2,1.42,9.951799999999999,3.12,4.8,12.0
1.0,7.9,3.5999999999999996,5.300000000000001,12.9,4.9,6.3,1.39,9.9792,2.94,4.5,9.1
1.0,6.5,1.7999999999999998,4.8,18.0,5.4,5.6,1.83,10.003799999999998,2.98,6.1,8.5
1.0,7.1,3.5999999999999996,2.0,1.6,27.1,2.4,1.4,9.9356,3.11,6.3,9.8
1.0,8.5,5.6000000000000005,7.4,17.85,5.1,5.1,2.43,10.004999999999999,2.99,7.0,9.2
1.0,9.4,3.0,3.2,10.7,2.89999999999999,1.4,1.11,9.958,2.85,4.2,10.6
1.0,6.5,2.6,2.7,12.9,4.3999999999999995,6.9,2.15,9.967,3.17,4.3,10.0
1.0,7.3,2.5,2.9,7.5,4.9,3.8,1.58,9.965,3.43,3.8,9.6
1.0,5.9,3.5999999999999996,0.4,5.7,4.6,2.1,0.87,9.934,3.22,5.1,10.2
1.0,7.1,2.6,3.2,5.9,3.6999999999999997,3.9,0.97,9.934,3.31,4.0,11.6
1.0,6.6,2.1,3.8,2.2,2.6,4.0,1.04,9.914,3.25,4.0,11.1
1.0,8.1,1.7000000000000002,4.4,14.1,5.3,4.3,1.45,10.006,3.28,7.5,8.8
1.0,8.4,2.7,3.0,2.2,3.6999999999999997,3.6,1.29,9.9085,2.89,3.0,11.4666666667
1.0,6.6,3.1,4.9,7.7,5.0,5.2,2.2,9.963999999999999,3.12,4.5,8.8
1.0,6.2,3.0,3.2,1.2,5.2,3.2,1.85,9.9266,3.28,4.4,10.1
1.0,7.3,3.0,3.3000000000000003,2.3,4.3,2.8,1.25,9.9084,3.34,4.4,12.6
1.0,6.4,2.6,2.1,7.1,4.0,3.5,1.62,9.956,3.39,5.8,9.9
1.0,7.6,4.8,3.7,0.8,3.6999999999999997,0.4,1.0,9.902,3.03,3.9000000000000004,11.4
1.0,6.1,4.0,1.7999999999999998,9.0,5.1,2.85,2.59,9.963999999999999,3.19,5.0,8.8
1.0,5.1,2.3000000000000003,1.7999999999999998,1.0,5.3,1.3,0.99,9.8956,3.22,3.9000000000000004,11.5
1.0,7.0,2.4,3.5999999999999996,2.8,3.4000000000000004,2.2,1.12,9.9,3.19,3.8,12.6
1.0,6.6,4.25,2.5,2.35,3.4000000000000004,2.3,0.87,9.9082,3.05,4.1,11.4
1.0,7.7,2.4,3.0,1.4,4.09999999999999,1.5,1.02,9.929,3.26,5.300000000000001,10.4
1.0,6.7,2.8000000000000003,2.8000000000000003,2.4,1.2,3.6,1.0,9.9064,3.26,3.9000000000000004,11.7
1.0,6.2,2.3000000000000003,3.5999999999999996,17.2,3.9,3.7,1.3,9.9946,3.23,4.3,8.8
1.0,5.9,2.0,2.3000000000000003,1.5,3.6999999999999997,3.8,0.93,9.9021,3.36,4.9,12.0
1.0,6.3,3.0,2.9,2.1,4.8,3.3,1.42,9.8956,3.22,4.6000000000000005,12.9
1.0,7.3,3.4000000000000004,3.0,1.3,5.7,2.5,1.73,9.948,3.26,5.1,9.1
1.0,6.8,2.4,3.1,18.3,4.6,4.0,1.42,10.0,3.3,4.1,8.7
1.0,7.4,1.6,2.7,15.5,5.0,2.5,1.35,9.984,2.9,4.3,8.7
1.0,6.3,1.9,2.9,5.5,4.2,4.4,1.89,9.9304,3.19,4.699999999999999,10.3
1.0,6.9,2.3000000000000003,3.8,8.3,4.7,4.7,1.62,9.953999999999999,3.34,5.2,10.5
1.0,7.3,2.1,3.0,10.9,3.6999999999999997,1.8,1.12,9.97,3.4,5.0,9.6
1.0,6.5,2.7,1.9,6.6,4.5,9.8,1.75,9.936399999999999,3.16,3.4000000000000004,10.1
1.0,7.1,0.8999999999999999,3.0,6.2,3.2,2.4,1.34,9.93,2.99,3.9000000000000004,10.9
1.0,6.8,3.7,2.8000000000000003,1.9,2.4,6.4,1.06,9.8993,3.45,6.0,12.6
1.0,7.5,2.8000000000000003,4.1,1.3,4.3999999999999995,1.1,1.26,9.9293,3.28,4.5,10.3
1.0,8.1,1.9,4.0,0.9,3.6999999999999997,7.3,1.8,9.926,3.06,3.4000000000000004,10.0
1.0,6.5,3.0,2.7,4.0,3.8,3.7,0.97,9.9026,3.2,6.0,12.6
1.0,6.7,2.2,3.7,1.6,2.79999999999999,2.4,1.02,9.913,3.29,5.8999999999999995,11.6
1.0,5.7,2.6,2.5,10.4,2.0,0.7,0.57,9.94,3.39,3.7,10.6
1.0,6.7,3.5,3.2,9.0,3.2,2.9,1.13,9.9188,3.13,6.5,12.9
1.0,7.9,3.3000000000000003,2.8000000000000003,31.6,5.3,3.5,1.76,10.103,3.15,3.8,8.8
1.0,6.2,2.5,3.9000000000000004,1.3,5.1,4.2,1.35,9.906,3.23,4.0,11.1
1.0,6.1,2.2,5.0,6.6,4.5,3.0,1.22,9.9415,3.22,4.9,9.9
1.0,6.8,2.4,2.9,9.5,4.2,5.6,1.57,9.9586,3.11,5.1,10.1
1.0,6.5,1.7000000000000002,3.1,1.5,4.09999999999999,3.4,1.21,9.9092,3.06,4.6000000000000005,10.5
1.0,6.6,1.7000000000000002,3.8,1.5,3.2,2.8,1.12,9.914,3.25,5.5,11.4
1.0,5.5,1.2,3.3000000000000003,1.0,3.8,2.3,1.31,9.9164,3.25,4.5,9.8
1.0,7.2,2.9,4.0,7.6,2.4,5.6,1.77,9.928,3.04,3.2,11.5
1.0,5.8,2.2,2.5,1.5,2.4,2.1,1.09,9.9234,3.37,5.8,10.4
1.0,6.5,3.2,1.2,11.5,3.3000000000000003,3.5,1.65,9.974,3.22,3.2,9.0
1.0,6.3,1.3,4.2,1.1,4.3,6.3,1.46,9.9066,3.13,7.199999999999999,11.2
1.0,7.3,2.2,4.9,9.4,3.4000000000000004,2.9,1.34,9.939,2.99,3.2,11.0
1.0,5.9,2.1,2.8000000000000003,4.6,5.3,4.0,1.99,9.963999999999999,3.72,7.0,10.0
1.0,6.8,2.3000000000000003,4.2,7.4,4.3999999999999995,5.6,1.89,9.958,3.22,4.8,9.3
1.0,6.2,2.7,3.2,8.8,4.7,6.5,2.24,9.961,3.17,4.699999999999999,8.9
1.0,7.5,2.1,3.4000000000000004,1.2,6.0,2.6,1.11,9.931,3.51,4.699999999999999,10.7
1.0,5.9,3.1,3.0,7.7,4.7,6.0,2.06,9.95,3.2,3.9000000000000004,9.6
1.0,6.5,4.3,1.7999999999999998,13.15,3.2,2.5,1.31,9.9565,3.23,5.1,10.7
1.0,7.8,2.5,3.4000000000000004,13.7,4.3999999999999995,6.6,1.84,9.9976,3.22,7.5,8.9
1.0,6.4,2.2,3.2,7.2,2.79999999999999,1.5,0.83,9.93,3.13,5.5,10.9
1.0,6.6,2.4,3.8,12.75,3.4000000000000004,0.8,0.74,9.9386,3.1,5.699999999999999,12.9
