,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
3299,1.0,0.605,0.47,0.18,1.1155,0.479,0.2565,0.321,11.368297138913546,10
3300,1.0,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,13.963393043700595,19
3303,1.0,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356,12.745996450273394,9
3304,1.0,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,11.97432782784948,20
3305,1.0,0.7,0.53,0.19,1.3185,0.5479999999999999,0.233,0.42,13.168427388083353,18
3309,1.0,0.485,0.39,0.135,0.617,0.25,0.1345,0.1635,10.98929093144762,8
3312,1.0,0.65,0.52,0.195,1.6275,0.6890000000000001,0.3905,0.432,12.243289826647857,11
3313,1.0,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,11.45743954106603,10
3314,1.0,0.57,0.45,0.17,1.098,0.414,0.187,0.405,14.66062445309191,20
3316,1.0,0.52,0.415,0.16,0.595,0.2105,0.142,0.26,11.901395149667728,15
3317,1.0,0.615,0.5,0.165,1.327,0.6,0.3015,0.355,10.733915640947703,10
3319,1.0,0.645,0.48,0.15,1.192,0.6055,0.2595,0.285,8.529908071841486,9
3320,1.0,0.5,0.405,0.155,0.772,0.346,0.1535,0.245,11.276727713236086,12
3321,1.0,0.525,0.4,0.14,0.6955,0.2405,0.16,0.253,12.23878419937846,10
3322,1.0,0.5,0.4,0.165,0.825,0.254,0.205,0.285,13.84098694475593,13
3325,1.0,0.645,0.535,0.19,1.2395,0.4679999999999999,0.2385,0.424,14.092378118705865,10
3326,1.0,0.66,0.515,0.17,1.337,0.615,0.3125,0.3575,10.021663588044637,10
3327,1.0,0.67,0.505,0.205,1.3645,0.6075,0.3025,0.353,11.297013868193039,9
3330,1.0,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,9.365431840527327,9
3331,1.0,0.62,0.485,0.155,1.0490000000000002,0.462,0.231,0.25,10.330795811871955,10
3335,1.0,0.575,0.45,0.185,0.925,0.342,0.1969999999999999,0.35,13.280503452220328,12
3336,1.0,0.59,0.5,0.15,1.142,0.485,0.265,0.345,11.1480852189471,9
3337,1.0,0.62,0.47,0.155,0.966,0.447,0.171,0.284,10.721139419519245,11
3340,1.0,0.485,0.37,0.115,0.637,0.38,0.1335,0.128,7.740852083801156,7
3341,1.0,0.475,0.4,0.115,0.541,0.186,0.1025,0.21,11.914631896275306,13
3347,1.0,0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,10.99938281815576,11
3351,1.0,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315,10.423797387337995,9
3353,1.0,0.62,0.48,0.15,1.266,0.6285,0.2575,0.309,9.503797628931302,12
3354,1.0,0.515,0.425,0.14,0.7659999999999999,0.304,0.1725,0.255,11.51431273684395,14
3355,1.0,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33,13.799743745122596,12
3357,1.0,0.645,0.505,0.15,1.1605,0.519,0.2615,0.335,10.246480266783122,10
3358,1.0,0.645,0.5,0.16,1.2465,0.5475,0.327,0.3,9.695246523432163,10
3362,1.0,0.58,0.435,0.15,0.8340000000000001,0.428,0.1515,0.23,9.481399211513503,8
3363,1.0,0.62,0.48,0.18,1.2215,0.5820000000000001,0.2695,0.313,10.110358845652637,12
3365,1.0,0.67,0.51,0.2,1.5945,0.6705,0.3845,0.4505,12.35417769693193,10
3367,1.0,0.545,0.4,0.14,0.778,0.368,0.215,0.18,8.867266747635288,9
3368,1.0,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,11.178342584738843,9
3369,1.0,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,10.79182344601667,12
3370,1.0,0.66,0.52,0.19,1.558,0.755,0.298,0.4,10.920614916060531,10
3372,1.0,0.61,0.485,0.18,1.2795,0.5735,0.2855,0.355,11.225321926729,7
3373,1.0,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,8.090944487251942,12
3374,1.0,0.53,0.42,0.185,0.752,0.299,0.156,0.205,12.010939596159565,20
3375,1.0,0.63,0.505,0.165,1.065,0.4595,0.216,0.315,11.221724043197318,12
3376,1.0,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275,11.655787571272564,10
3377,1.0,0.61,0.48,0.17,1.137,0.4565,0.29,0.347,11.554504709356648,10
3378,1.0,0.615,0.505,0.165,1.34,0.5315,0.2815,0.41,13.303592072016961,12
3380,1.0,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,12.306744184818918,9
3382,1.0,0.585,0.46,0.15,1.0035,0.503,0.2105,0.2515,9.227515291904941,11
3387,1.0,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,10.581692076571345,18
3388,1.0,0.66,0.5,0.155,1.3765,0.6485,0.288,0.335,10.092577206573594,12
3390,1.0,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,9.94623690465917,10
3393,1.0,0.72,0.585,0.22,1.914,0.9155,0.4479999999999999,0.479,9.981233623748542,11
3394,1.0,0.56,0.44,0.13,0.8255,0.2425,0.2019999999999999,0.285,13.140417689219156,10
3403,1.0,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,10.647822994683958,10
3407,1.0,0.655,0.52,0.165,1.4095,0.586,0.291,0.405,12.553470578708906,9
3409,1.0,0.55,0.435,0.11,0.8059999999999999,0.3415,0.203,0.215,9.788723127984522,9
3410,1.0,0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,11.846699879175084,10
3411,1.0,0.535,0.445,0.125,0.8725,0.417,0.1989999999999999,0.24,9.434048907469789,8
3412,1.0,0.49,0.365,0.145,0.6345,0.1995,0.1625,0.22,12.521128594187138,10
3419,1.0,0.52,0.45,0.15,0.895,0.3615,0.186,0.235,11.837130306740187,14
3420,1.0,0.6,0.45,0.195,1.34,0.617,0.3255,0.3605,10.846760153802881,10
3422,1.0,0.58,0.45,0.155,0.93,0.385,0.246,0.265,10.499188903486148,9
3423,1.0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,11.12829482000615,18
3424,1.0,0.58,0.465,0.175,1.035,0.401,0.1865,0.385,13.764953399320916,17
3425,1.0,0.61,0.475,0.165,1.116,0.428,0.2205,0.315,13.077217528281189,15
3428,1.0,0.605,0.48,0.14,0.991,0.4735,0.2345,0.24,8.87521911156799,8
3429,1.0,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,9.899018820131595,14
3435,1.0,0.62,0.435,0.155,1.012,0.477,0.236,0.275,9.625968783605842,8
3436,1.0,0.525,0.4,0.14,0.7325,0.3339999999999999,0.1575,0.17,10.153773578586957,11
3438,1.0,0.625,0.5,0.18,1.3705,0.645,0.303,0.3705,10.507735044815334,12
3440,1.0,0.58,0.465,0.165,1.1015,0.4039999999999999,0.2095,0.35,14.063181353836802,11
3441,1.0,0.55,0.43,0.13,0.8395,0.3155,0.1955,0.2405,11.564934932035085,10
3443,1.0,0.575,0.445,0.145,0.8759999999999999,0.3795,0.1615,0.27,11.319336397463301,10
3444,1.0,0.505,0.4,0.165,0.7290000000000001,0.2675,0.155,0.25,12.657558376978134,9
3448,1.0,0.63,0.485,0.185,1.167,0.5479999999999999,0.2485,0.34,10.563357649150513,10
3449,1.0,0.645,0.515,0.175,1.546,0.7035,0.365,0.415,10.716895772710384,10
3453,1.0,0.6,0.47,0.16,1.012,0.441,0.2015,0.305,11.346523492264732,10
3454,1.0,0.625,0.505,0.175,1.131,0.5425,0.2265,0.3229999999999999,10.233314284876025,8
3455,1.0,0.63,0.515,0.175,1.1955,0.492,0.247,0.37,12.332308021768046,11
3457,1.0,0.625,0.505,0.185,1.1565,0.52,0.2405,0.3535,11.23511488178,10
3460,1.0,0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515,10.015828551764145,9
3463,1.0,0.545,0.41,0.14,0.625,0.223,0.16,0.235,11.229036869110875,13
3465,1.0,0.685,0.535,0.175,1.5845,0.7175,0.3775,0.4215,10.437358795551857,9
3467,1.0,0.585,0.455,0.14,0.97,0.462,0.185,0.295,10.296655170187421,9
3469,1.0,0.525,0.43,0.165,0.8645,0.376,0.1945,0.2515,11.147258072892347,16
3470,1.0,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,10.118474781518888,9
3471,1.0,0.635,0.49,0.175,1.375,0.623,0.2705,0.395,11.81107202372123,11
3485,1.0,0.665,0.52,0.165,1.6885,0.7295,0.407,0.4265,11.411380760456941,11
3487,1.0,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,9.436390754254418,8
3488,1.0,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185,11.593689408392231,11
3489,1.0,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,13.341412258720268,13
3490,1.0,0.58,0.455,0.15,1.114,0.4765,0.2155,0.265,11.779905185174094,8
3492,1.0,0.655,0.545,0.19,1.4245,0.6325,0.3329999999999999,0.3779999999999999,10.880986565341273,10
3494,1.0,0.625,0.485,0.16,1.254,0.591,0.259,0.3485,10.480153849790684,9
3496,1.0,0.62,0.5,0.15,1.293,0.596,0.3135,0.354,9.797503750078398,10
3498,1.0,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285,14.04652850905424,12
3499,1.0,0.585,0.465,0.17,0.9915,0.3865,0.2239999999999999,0.265,12.00474365386838,12
3507,1.0,0.635,0.485,0.19,1.3765,0.634,0.2885,0.406,11.486572595804944,11
3508,1.0,0.535,0.435,0.14,0.8740000000000001,0.3735,0.2289999999999999,0.2195,10.130192973860932,8
3510,1.0,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515,9.593487641375237,8
3511,1.0,0.71,0.55,0.2,1.9045,0.882,0.44,0.5,10.91405989221193,13
3513,1.0,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,9.237930327266678,10
3516,1.0,0.61,0.48,0.165,1.097,0.4215,0.264,0.335,12.14680159056775,13
3521,1.0,0.6,0.45,0.15,0.9625,0.4375,0.2225,0.2775,10.043121867310253,9
3522,1.0,0.56,0.435,0.18,0.889,0.36,0.204,0.25,11.720502012707207,11
3524,1.0,0.525,0.41,0.165,0.8005,0.2635,0.1985,0.25,12.936279072981623,13
3528,1.0,0.585,0.465,0.19,1.171,0.3905,0.2355,0.4,15.603081131445606,17
3530,1.0,0.61,0.43,0.14,0.909,0.4379999999999999,0.2,0.22,9.208616083160305,8
3536,1.0,0.575,0.47,0.15,0.9785,0.4505,0.196,0.276,10.538632904550056,9
3537,1.0,0.655,0.515,0.17,1.527,0.8485,0.2635,0.331,8.17564941025541,11
3538,1.0,0.505,0.385,0.145,0.6775,0.236,0.179,0.2,11.703382095182697,15
3539,1.0,0.595,0.47,0.15,0.8915,0.359,0.2105,0.245,10.831426200194402,12
3542,1.0,0.605,0.475,0.155,1.161,0.5720000000000001,0.2455,0.275,9.4237723229458,9
3543,1.0,0.605,0.475,0.145,1.0185,0.4695,0.225,0.27,9.85832972660221,15
3545,1.0,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,14.836747206746907,14
3548,1.0,0.545,0.43,0.155,0.8035,0.409,0.144,0.228,9.89819160900598,7
3554,1.0,0.615,0.47,0.175,1.2985,0.5135,0.3429999999999999,0.32,11.763182224843158,14
3557,1.0,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,8.197359266934871,9
3558,1.0,0.63,0.495,0.165,1.3075,0.599,0.284,0.315,10.512862745543087,11
3560,1.0,0.57,0.45,0.145,0.7509999999999999,0.2825,0.2195,0.2215,10.316436488262802,10
3561,1.0,0.555,0.435,0.135,0.858,0.377,0.1585,0.29,11.282810192772084,15
3565,1.0,0.53,0.42,0.13,0.8365,0.3745,0.1669999999999999,0.249,10.798865987798122,11
3567,1.0,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,14.382624470860769,10
3568,1.0,0.54,0.385,0.14,0.7655,0.3265,0.1159999999999999,0.2365,12.005893901593678,10
3569,1.0,0.64,0.505,0.165,1.2235,0.5215,0.2695,0.36,11.434803142632973,10
3571,1.0,0.63,0.5,0.175,1.2645,0.5635,0.3065,0.3425,10.485192148998365,10
3572,1.0,0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345,12.037621627377598,12
3574,1.0,0.64,0.515,0.18,1.247,0.5475,0.2925,0.3685,10.9105328077552,10
3575,1.0,0.53,0.425,0.15,0.8495,0.3279999999999999,0.2319999999999999,0.2019999999999999,10.943229095412955,8
3578,1.0,0.66,0.495,0.21,1.548,0.7240000000000001,0.3525,0.3925,10.8427874740184,10
3580,1.0,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,12.025200186114642,10
3582,1.0,0.59,0.44,0.14,1.007,0.4775,0.2105,0.2925,10.071683430580839,9
3583,1.0,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363,9.041533769731691,11
3590,1.0,0.655,0.51,0.175,1.6525,0.8515,0.3365,0.4029999999999999,9.230243551797777,10
3592,1.0,0.685,0.52,0.165,1.519,0.6990000000000001,0.3685,0.4,9.826278319433685,10
3593,1.0,0.635,0.525,0.18,1.3695,0.634,0.318,0.363,10.242311122302402,11
3595,1.0,0.59,0.485,0.155,1.0785,0.4535,0.2435,0.31,11.273850865863187,9
3596,1.0,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,10.809415971989688,10
3598,1.0,0.61,0.49,0.15,1.103,0.425,0.2025,0.36,13.218315129965587,23
3600,1.0,0.575,0.455,0.155,1.013,0.4685,0.2085,0.295,10.660051022541364,11
3602,1.0,0.62,0.505,0.16,1.3725,0.6285,0.275,0.3685,11.232391624913568,11
3604,1.0,0.7,0.545,0.185,1.6135,0.75,0.4035,0.3685,9.330220416409949,11
3605,1.0,0.465,0.36,0.105,0.452,0.22,0.159,0.1035,8.109294476290623,9
3608,1.0,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,14.3889219821824,15
3609,1.0,0.52,0.425,0.145,0.7,0.207,0.1905,0.24,12.467582549836532,13
3611,1.0,0.72,0.565,0.18,1.719,0.8465,0.407,0.3875,8.388608357044415,11
3612,1.0,0.665,0.535,0.195,1.606,0.5755,0.3879999999999999,0.48,14.847237313854164,14
3613,1.0,0.675,0.525,0.155,1.4785,0.628,0.3405,0.42,11.480065955383148,9
3616,1.0,0.715,0.535,0.19,1.6755,0.889,0.313,0.42,8.88810644985603,10
3617,1.0,0.63,0.505,0.17,1.0915,0.4615,0.266,0.3,10.64195119540537,9
3621,1.0,0.645,0.495,0.15,1.2095,0.603,0.2225,0.3389999999999999,9.779121202408701,9
3622,1.0,0.605,0.47,0.14,0.939,0.3385,0.201,0.32,12.493823384204001,13
3625,1.0,0.555,0.425,0.14,0.7879999999999999,0.282,0.1595,0.285,12.581685513743352,11
3627,1.0,0.655,0.51,0.16,1.092,0.396,0.2825,0.37,12.000686330878013,14
3628,1.0,0.61,0.485,0.16,1.0145,0.5315,0.212,0.2415,8.453096932759076,8
3632,1.0,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845,10.036902900334187,8
3633,1.0,0.485,0.39,0.125,0.591,0.287,0.141,0.12,9.153904377031349,9
3634,1.0,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585,8.598852104327126,10
3637,1.0,0.645,0.5,0.175,1.3385,0.633,0.299,0.349,10.05609686474112,11
3640,1.0,0.525,0.425,0.125,0.812,0.4035,0.1705,0.195,9.268691114053622,8
3641,1.0,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,12.356882899087545,14
3645,1.0,0.52,0.41,0.115,0.77,0.263,0.157,0.26,12.662749141943834,11
3648,1.0,0.625,0.485,0.175,1.3745,0.7335,0.2715,0.332,8.784502317599406,9
3661,1.0,0.54,0.425,0.13,0.8155,0.3675,0.1365,0.246,11.108943330933961,11
3663,1.0,0.6,0.47,0.135,0.97,0.4655,0.1955,0.264,9.614829001182082,11
3667,1.0,0.58,0.45,0.145,1.0025,0.547,0.1975,0.2295,8.267796175912416,8
3668,1.0,0.515,0.405,0.13,0.722,0.32,0.131,0.21,10.93901747447953,10
3669,1.0,0.605,0.485,0.15,1.238,0.6315,0.226,0.33,9.73518961453072,11
3673,1.0,0.575,0.46,0.19,0.994,0.392,0.2425,0.34,12.259628114588315,13
3674,1.0,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,11.969543938860737,13
3676,1.0,0.58,0.46,0.15,1.0490000000000002,0.5205,0.1935,0.305,10.166119069754231,10
3684,1.0,0.58,0.45,0.14,0.9615,0.486,0.1815,0.253,9.474790644784607,9
3686,1.0,0.485,0.41,0.15,0.696,0.2405,0.1625,0.265,12.584983105252846,13
3689,1.0,0.57,0.42,0.14,0.8745,0.416,0.165,0.25,10.312375118841203,8
3697,1.0,0.665,0.525,0.16,1.3630000000000002,0.629,0.2789999999999999,0.34,10.45348754926219,8
3701,1.0,0.555,0.455,0.18,0.958,0.296,0.195,0.39,15.258651996492867,14
3702,1.0,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,11.453895184057151,19
3703,1.0,0.52,0.405,0.14,0.8175,0.2795,0.183,0.26,12.896525199634807,17
3704,1.0,0.67,0.54,0.2,1.46,0.6435,0.3279999999999999,0.4165,11.544173559241662,9
3708,1.0,0.65,0.545,0.175,1.5245,0.59,0.326,0.495,14.161538339729974,10
3709,1.0,0.72,0.545,0.195,1.7475,0.8215,0.3829999999999999,0.4705,10.665365017322983,11
3711,1.0,0.56,0.44,0.14,0.971,0.4429999999999999,0.2045,0.265,10.512260660615839,14
3712,1.0,0.465,0.345,0.105,0.4015,0.242,0.0345,0.109,9.226173263318518,6
3713,1.0,0.64,0.53,0.165,1.1895,0.4765,0.3,0.35,11.223862843872721,11
3714,1.0,0.62,0.54,0.165,1.139,0.4995,0.2435,0.357,10.99427746577829,11
3718,1.0,0.62,0.48,0.15,1.1015,0.4965,0.243,0.305,10.33315536725664,10
3719,1.0,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,10.780493735673238,9
3720,1.0,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,10.181976212827431,10
3722,1.0,0.625,0.49,0.2,1.3825,0.5895,0.285,0.381,12.826726022673284,11
3725,1.0,0.64,0.5,0.17,1.12,0.4955,0.2645,0.32,10.351178418642062,12
3727,1.0,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,12.722812482016902,13
3734,1.0,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312,10.609840344946575,9
3735,1.0,0.66,0.51,0.175,1.218,0.5055,0.303,0.37,11.122449001867539,11
3736,1.0,0.635,0.5,0.165,1.489,0.715,0.3445,0.3615,9.625038032504307,13
3737,1.0,0.58,0.44,0.15,1.0465,0.518,0.2185,0.2795,9.690788607637833,10
3738,1.0,0.55,0.42,0.17,0.8465,0.336,0.2405,0.245,10.894707832815726,13
3739,1.0,0.67,0.5,0.19,1.519,0.616,0.3879999999999999,0.415,12.147555727484056,10
3741,1.0,0.645,0.505,0.165,1.4325,0.684,0.308,0.336,9.953495586449149,8
3742,1.0,0.62,0.47,0.14,1.0325,0.3605,0.2239999999999999,0.36,13.159905176371261,15
3743,1.0,0.53,0.455,0.165,0.9805,0.3155,0.2815,0.2965,12.983920262662929,11
3746,1.0,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355,10.91442458464417,9
3749,1.0,0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,9.095749261077897,11
3750,1.0,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.372,11.284188059325457,8
3752,1.0,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,14.478860610778602,13
3755,1.0,0.62,0.48,0.16,1.0765,0.412,0.253,0.3,11.959848408785593,13
3757,1.0,0.58,0.445,0.15,0.9525,0.4315,0.1945,0.287,10.767939335950391,11
